ds,tv_S,ooh_S,print_S,facebook_I,search_clicks_P,newsletter,type,solID
2017-07-17,81074.5888891212,211007.482612776,188187.852624423,13636.4420950946,31156.067759971,3168.28778807605,saturatedSpendReversed,3_193_1
2017-07-24,26826.3390024925,63482.1472071675,21681.8102729112,3553.59152898293,32463.7250622132,15435.9224794126,saturatedSpendReversed,3_193_1
2017-07-31,94263.3244646477,404298.768271777,13391.3739356071,926.0489405372,35501.549107531,11612.4087964785,saturatedSpendReversed,3_193_1
2017-08-07,31190.2894882259,318258.33071331,72547.2024660446,241.32392068019,49496.3174732722,10109.9103117414,saturatedSpendReversed,3_193_1
2017-08-14,265673.288803221,95748.8424110818,8358.42833510879,62.8878584523569,2880.57684445307,20428.8987215859,saturatedSpendReversed,3_193_1
2017-08-21,87907.2198452879,28806.2870263737,86074.3384094539,51384.5941600523,167.643238535471,21477.3875446118,saturatedSpendReversed,3_193_1
2017-08-28,913255.551876422,8666.44599924464,9916.93910490975,51212.7342832552,62160.3506312749,35894.268250911,saturatedSpendReversed,3_193_1
2017-09-04,302182.266555196,2607.32270663896,1142.56679781446,13345.7933862745,43213.1635497807,23647.1345423619,saturatedSpendReversed,3_193_1
2017-09-11,466506.981086555,282343.419783744,34709.3059631934,25040.319182058,44045.2733842386,4667.73128329167,saturatedSpendReversed,3_193_1
2017-09-18,154360.010863238,84943.74851426,3998.98599247164,6525.3873046841,51310.231933455,16398.2775052205,saturatedSpendReversed,3_193_1
2017-09-25,678554.162041106,296612.546565174,460.737791327276,85916.9335738697,67490.2887464203,26002.1914906987,saturatedSpendReversed,3_193_1
2017-10-02,1059306.57343677,198667.652233313,53.0832848018889,22389.54158388,65499.3861621111,32152.0232361313,saturatedSpendReversed,3_193_1
2017-10-09,685291.711370502,673337.677303443,138793.115919246,160245.349328397,52671.1139636313,18724.8935812152,saturatedSpendReversed,3_193_1
2017-10-16,226752.525257518,202575.382737263,15990.8621336631,160890.942846331,67362.9569362982,45868.5936315157,saturatedSpendReversed,3_193_1
2017-10-23,407732.73564528,147366.328138314,1842.36566838517,212815.195317231,65198.3412501226,39676.6029428895,saturatedSpendReversed,3_193_1
2017-10-30,169751.713756843,44335.5411875322,212.265681967128,233668.937863373,68414.8063774024,8780.44892396341,saturatedSpendReversed,3_193_1
2017-11-06,214785.840652111,610571.462301554,172823.789238322,167082.938434497,73780.6214672917,26835.1613429804,saturatedSpendReversed,3_193_1
2017-11-13,71069.3430977364,183692.004522194,19911.6603790004,297884.198345179,4293.86994058301,22128.313244799,saturatedSpendReversed,3_193_1
2017-11-20,437720.756499632,252711.214934298,12389.7618302782,174894.265900082,249.893789181702,21650.061169439,saturatedSpendReversed,3_193_1
2017-11-27,144835.090293776,76028.8230005637,73440.8030747877,140026.222743849,97848.8532023703,43668.8132231963,saturatedSpendReversed,3_193_1
2017-12-04,264850.311793237,187577.468153576,8461.38332709329,96252.0314767437,86308.1738686693,20573.0882843175,saturatedSpendReversed,3_193_1
2017-12-11,87634.9093647344,56433.1667229325,974.866897017782,108601.928026568,77223.9370231485,39874.3844703086,saturatedSpendReversed,3_193_1
2017-12-18,507114.948511541,189181.064251144,112.317978061343,66955.737850846,90566.5389668999,47302.5450528342,saturatedSpendReversed,3_193_1
2017-12-25,845914.46497065,56915.6127588083,112771.273898075,201013.570786631,84824.2270846245,62329.3034687841,saturatedSpendReversed,3_193_1
2018-01-01,279900.132894288,17123.209389552,52680.4572787811,167256.983110679,93227.601450337,83950.1380401268,saturatedSpendReversed,3_193_1
2018-01-08,92614.6645298921,12552.5618577446,6069.50801488927,221184.652944834,95158.3616348133,83056.9816155027,saturatedSpendReversed,3_193_1
2018-01-15,323814.073181383,3776.47071948989,116804.290200688,57639.661692146,90277.7778031894,18833.2300329601,saturatedSpendReversed,3_193_1
2018-01-22,107145.114393634,107657.160989031,158563.115826511,15020.6199017509,64805.5123721053,11653.6014507194,saturatedSpendReversed,3_193_1
2018-01-29,224221.676363434,32388.9354879095,18268.6360765981,3914.30163899831,71206.6824878325,14717.0958031721,saturatedSpendReversed,3_193_1
2018-02-05,74191.5165312637,9744.29506038014,37705.7963289542,24678.2986321496,89705.5175607958,57597.3704611498,saturatedSpendReversed,3_193_1
2018-02-12,93287.9358417538,104529.596386031,4344.22259881464,6431.04648245927,5220.66387756712,25253.9909906153,saturatedSpendReversed,3_193_1
2018-02-19,30867.5483406548,31447.9995833193,47836.1804291505,1675.89992632929,303.831158479884,21967.6541398645,saturatedSpendReversed,3_193_1
2018-02-26,102884.398703469,114782.21205845,80532.3811746156,436.731497856705,66740.0206631455,21557.0831189009,saturatedSpendReversed,3_193_1
2018-03-05,34042.8708366502,34532.5255409576,9278.42995763679,113.810137600474,64310.7160853242,20268.3659360297,saturatedSpendReversed,3_193_1
2018-03-12,409666.164255857,180272.199675204,154720.001825391,29.6583770215922,52173.706582575,10770.422329097,saturatedSpendReversed,3_193_1
2018-03-19,135552.25565446,54235.3577960193,17825.8568670614,7.72883106988918,50248.7878518841,14073.3579915793,saturatedSpendReversed,3_193_1
2018-03-26,192930.964069709,169907.847747805,24472.4487846605,2.01409637699985,42000.841049752,25339.9617337041,saturatedSpendReversed,3_193_1
2018-04-02,63837.8993606739,51117.2156969096,2819.56026418723,0.524863873871948,51397.8183579712,13141.7355843861,saturatedSpendReversed,3_193_1
2018-04-09,21122.9825882747,36486.7466278946,324.851842712472,0.136777012878709,52028.047868571,42664.3017106062,saturatedSpendReversed,3_193_1
2018-04-16,6989.27123061663,10977.1321465089,37.4273680382244,55857.9397861732,47585.7556573375,25951.0221658454,saturatedSpendReversed,3_193_1
2018-04-23,2312.64274024643,300215.498613834,4.31214385786497,14556.3117025949,35308.4558967993,5165.82403800644,saturatedSpendReversed,3_193_1
2018-04-30,765.218041701704,90320.6096811784,0.496817853500465,391892.288029107,27375.1305886896,7360.88757138261,saturatedSpendReversed,3_193_1
2018-05-07,253.198923100156,139062.18916194,0.0572402006270307,102125.254175716,41871.3068426387,1077.9229590744,saturatedSpendReversed,3_193_1
2018-05-14,83.779643402697,41837.2194863327,51027.339928186,412439.596987124,2436.8179916218,19511.179133884,saturatedSpendReversed,3_193_1
2018-05-21,7131.02140008631,61877.8357523789,5879.04632326248,107479.784525159,141.817449037554,21384.1401552205,saturatedSpendReversed,3_193_1
2018-05-28,2359.54569901511,18616.1070188305,32218.0130797799,67541.9255858854,33578.0492802455,30740.7935968393,saturatedSpendReversed,3_193_1
2018-06-04,780.737511974559,5600.70397296056,3711.95503442024,17601.1024678892,44578.8768476467,29831.5017636501,saturatedSpendReversed,3_193_1
2018-06-11,62618.4340779789,1684.98628424338,41112.6679056352,4586.76304232989,30770.1997621599,10706.1106991289,saturatedSpendReversed,3_193_1
2018-06-18,20719.4802144288,33249.9324841655,4736.74072429212,1195.28849086954,44281.1778731704,24442.8234338752,saturatedSpendReversed,3_193_1
2018-06-25,6855.75847874926,10003.328234865,78426.73721026,104540.500876998,37699.5575745018,19472.5794126065,saturatedSpendReversed,3_193_1
2018-07-02,111933.065416725,318199.527186923,9035.83102098504,27242.7540674828,30355.821762695,16631.564279627,saturatedSpendReversed,3_193_1
2018-07-09,37036.9359820479,95731.1512179914,87200.3844486042,280150.784033256,40087.7398752171,16832.8952265506,saturatedSpendReversed,3_193_1
2018-07-16,78673.3545286852,140396.96458515,10046.6749844521,73005.9531684315,42856.6733187161,10723.3520038231,saturatedSpendReversed,3_193_1
2018-07-23,98998.5073513289,42238.7901266508,39952.5141426436,19025.0018982582,44352.3205809207,23566.5752834314,saturatedSpendReversed,3_193_1
2018-07-30,32757.0889391689,12707.6493187372,4603.07516923214,4957.82441732763,71357.235199559,11300.5458411509,saturatedSpendReversed,3_193_1
2018-08-06,108650.018730475,177400.129183478,54531.3371131527,1291.98530883198,72091.5983000065,60466.2226297721,saturatedSpendReversed,3_193_1
2018-08-13,35950.6261459684,53371.2879559951,6282.7546450365,145547.73388585,4195.57250607076,25545.4885012477,saturatedSpendReversed,3_193_1
2018-08-20,473618.911251529,215616.89010032,723.859124301705,37929.04267789,244.173094629466,21997.272535554,saturatedSpendReversed,3_193_1
2016-11-21,97497.6543272549,89491.0429913877,48128.7274363705,45311.6962305913,121.255982948756,0.0581170754383546,decompMedia,3_193_1
2016-11-28,11658.1595115131,55825.6463766715,17242.0007178445,42336.345060303,34816.7437591502,0.128221920541645,decompMedia,3_193_1
2016-12-05,41502.6598904974,104233.629984413,28.9952889648132,34279.8049652766,33521.1838681071,0.410654778795638,decompMedia,3_193_1
2016-12-12,4160.93310234716,67830.8037427838,0.0449377521573111,33757.4375269077,29541.3083008618,0.0833619826209945,decompMedia,3_193_1
2016-12-19,376.591942078765,115382.703795403,6.96366689108625e-05,28040.0771693999,27493.7167681248,0.00311156985082016,decompMedia,3_193_1
2016-12-26,310604.008862787,77621.6676920131,1.0791070833276e-07,41518.3362065831,36655.742087927,3.44290845924032e-05,decompMedia,3_193_1
2017-01-02,273745.294314541,125231.180230417,205393.648795435,41986.0007044715,31530.3819717866,0.317623450191063,decompMedia,3_193_1
2017-01-09,83172.3639746678,86837.320748924,4922.42021361434,42188.4064536076,32761.8431009713,0.094824957715604,decompMedia,3_193_1
2017-01-16,28575.422774841,53769.4722933476,1039.2459738276,41799.9721434863,32437.4671341724,0.213776593780996,decompMedia,3_193_1
2017-01-23,2761.88160127912,30483.7783385734,104104.212653188,46159.3320157929,32256.5901440911,0.0356296180829293,decompMedia,3_193_1
2017-01-30,168332.257697704,16312.7483956917,306.742866883394,43594.7047110681,34240.4066093449,0.119395460522862,decompMedia,3_193_1
2017-02-06,26615.1057563119,8441.22337265544,0.476001263538081,27228.5788159561,26677.7731887376,0.00316906618368364,decompMedia,3_193_1
2017-02-13,2558.46309725895,82795.1961731122,0.000737624956019727,44506.9475526315,2215.80562301257,0.0481335063321608,decompMedia,3_193_1
2017-02-20,230.595419738266,50695.3382162144,99472.1504588709,27981.1356115044,133.315742142423,0.056478533155769,decompMedia,3_193_1
2017-02-27,20.6589378702111,28517.1817917369,281.792237032521,50586.0425050657,22132.5282405828,0.114734867854974,decompMedia,3_193_1
2017-03-06,1.84982359366493,15188.402412001,144399.955806959,33260.3980025902,26625.1787071177,0.0235210126298169,decompMedia,3_193_1
2017-03-13,14840.7743321664,7838.88401906949,653.4862409945,19342.542717874,24835.5627658861,0.103786881167777,decompMedia,3_193_1
2017-03-20,1381.6178118303,3977.79393592575,185245.234336308,10293.440538695,19790.5693437805,0.0863333614833464,decompMedia,3_193_1
2017-03-27,124.146898245495,41204.1282460704,1835.26693598736,30912.0989389035,26299.1481954307,0.117166086746758,decompMedia,3_193_1
2017-04-03,11.1192122242972,22634.1146089021,2.86794427946974,17699.7657369794,20891.9753761824,0.000803175645021486,decompMedia,3_193_1
2017-04-10,0.99560179085008,126294.638559788,0.00444429558993888,9325.73906406895,17421.2095672363,5.83368617577493e-05,decompMedia,3_193_1
2017-04-17,7429.70823442216,87866.4584628031,6.88699075078608e-06,4677.00494380578,18100.2525647858,0.013103775245469,decompMedia,3_193_1
2017-04-24,678.211523379871,113882.143201403,1.06722515825308e-08,2284.52738201754,17587.9547642643,0.0423861483082101,decompMedia,3_193_1
2017-05-01,147328.963719245,76265.5743757239,1.65379855961421e-11,1101.14563885967,15512.0117379308,0.00440458430236434,decompMedia,3_193_1
2017-05-08,21262.4016638007,113464.97280214,2.56276724234917e-14,527.305542603739,13379.4698863261,0.00765018937068343,decompMedia,3_193_1
2017-05-15,2014.09504271373,75890.7444427284,3.97132764463774e-17,251.717734902114,920.809016916861,0.0498686191503467,decompMedia,3_193_1
2017-05-22,181.275345256796,66089.4948929237,6.15406775942983e-20,35406.7752672571,54.6044877487322,0.0566691933832322,decompMedia,3_193_1
2017-05-29,16.2383103298494,38684.9283617351,44056.9105775903,20889.7138603917,12621.6134646095,0.00435318301840676,decompMedia,3_193_1
2017-06-05,11628.8912559751,56339.9563557411,85.4068943567331,34097.8202904706,13339.6465236154,0.000276218694240876,decompMedia,3_193_1
2017-06-12,1073.36833312453,32152.0264725734,0.132400135425662,19940.8833147005,15200.8303452353,0.00133270727531352,decompMedia,3_193_1
2017-06-19,146476.051073867,17274.9083061171,0.000205170655495856,15398.4603409393,17741.9740142244,0.00180373867303428,decompMedia,3_193_1
2017-06-26,21064.6964548124,89612.7074861889,14173.8756347983,8001.97667752085,14773.8113606331,6.60688862397919e-05,decompMedia,3_193_1
2017-07-03,10015.7478509751,55920.650297441,90443.2555348783,41616.2526934915,22865.075146415,0.010513429149153,decompMedia,3_193_1
2017-07-10,920.52803516891,31878.3937283706,238.302399039858,25629.7630147601,22260.8161206027,0.00433183646259716,decompMedia,3_193_1
2017-07-17,16036.8392346116,78926.179461934,200472.183930039,14183.3557634922,21118.6600759613,0.0003838926396877,decompMedia,3_193_1
2017-07-24,1497.7658996521,47816.3511781038,3567.82636654869,7317.55941114818,21777.5691600596,0.0245077465528125,decompMedia,3_193_1
2017-07-31,21894.3425922647,99038.3566642589,853.685279855899,3627.9799976972,23257.2444532766,0.0117112861695333,decompMedia,3_193_1
2017-08-07,2077.53477044749,91463.3206804147,83503.19775668,1761.77133275765,29270.008077854,0.00815248778752465,decompMedia,3_193_1
2017-08-14,137040.061203626,57373.784305606,208.796499134663,846.73039446274,2533.25305951541,0.0500198064314149,decompMedia,3_193_1
2017-08-21,18967.0639457057,32829.2124377088,111048.852288859,25441.4969971232,152.962331751369,0.0566856486551851,decompMedia,3_193_1
2017-08-28,319294.234102235,17667.6939618416,348.139882397375,25406.9275503805,33788.5664209782,0.189092101641497,decompMedia,3_193_1
2017-09-04,161212.87173245,9171.30649641574,0.540342846031191,14040.1898578279,26721.1089658326,0.0719055595192964,decompMedia,3_193_1
2017-09-11,241678.798601945,87739.3284488617,13896.2960894542,18734.0748980511,27071.9016109664,0.00106711925677687,decompMedia,3_193_1
2017-09-18,57350.6744991262,54464.9500982033,22.98882868408,9932.76028251148,29965.1613789529,0.0286293642703588,decompMedia,3_193_1
2017-09-25,293484.908916481,89266.4556333736,0.0356277885994665,31086.7250380183,35479.9833405476,0.0905349982039266,decompMedia,3_193_1
2017-10-02,328041.656229384,77152.7122006461,5.5209713313124e-05,17820.1820702559,34861.3068314049,0.148474672841038,decompMedia,3_193_1
2017-10-09,294549.477121064,115495.306250684,177808.384438736,38707.4571831033,30475.4941321335,0.0401568536669812,decompMedia,3_193_1
2017-10-16,109390.768030948,77723.9266547985,1448.05588429757,38758.7476624845,35440.8681168432,0.308203962849561,decompMedia,3_193_1
2017-10-23,218131.573346315,68656.9197428809,2.2588387246605,42374.1171646086,34766.4205047688,0.233006501473891,decompMedia,3_193_1
2017-10-30,68023.2550186673,40461.5124544794,0.00350038848660347,43599.2450688696,35762.16235605,0.00563286785157608,decompMedia,3_193_1
2017-11-06,100662.99191734,112328.987143502,195605.924990818,39241.5394397891,37338.9787224947,0.0976275199388089,decompMedia,3_193_1
2017-11-13,12169.1920633819,74874.8124894129,2774.96997494827,46804.4705345886,3717.81936082906,0.0610511724139271,decompMedia,3_193_1
2017-11-20,230802.827439674,84339.8781290866,676.967948907833,39828.1370107157,227.536325964861,0.0578268129735525,decompMedia,3_193_1
2017-11-27,50983.362033309,51861.9839108084,85406.2389881271,37000.3597246777,43334.4016464737,0.281246482601094,decompMedia,3_193_1
2017-12-04,136472.589124882,75479.9343287091,216.583635696814,32419.2014180202,40657.7709706943,0.0509096007357922,decompMedia,3_193_1
2017-12-11,18845.9288543749,45302.6454527706,0.335954722054512,33865.3114963512,38299.1884700946,0.235360955566162,decompMedia,3_193_1
2017-12-18,255103.102037089,75726.7163714283,0.000520604561417214,28265.9462374874,41684.0749204389,0.325797567653519,decompMedia,3_193_1
2017-12-25,313790.02051996,45481.0920331151,152897.991121204,41629.955308879,40288.7339235916,0.500274497139169,decompMedia,3_193_1
2018-01-01,146701.753345762,25250.6115909641,41862.6975200801,39254.8763096705,42301.8958970313,0.687258567236178,decompMedia,3_193_1
2018-01-08,21116.8783344314,21492.0128386029,80.1513834256973,42878.8421474472,42739.3647467706,0.68115692495484,decompMedia,3_193_1
2018-01-15,174499.923455742,11257.1260909084,157662.599718535,26644.8762526928,41615.9683255495,0.0407480703992068,decompMedia,3_193_1
2018-01-22,28386.8648034302,60318.2225393246,189591.827619926,14840.6948904785,34642.068100856,0.0118199891466496,decompMedia,3_193_1
2018-01-29,107549.832297347,34777.8186679048,2150.4682914564,7686.58456917091,36595.2732483357,0.0216712561771366,decompMedia,3_193_1
2018-02-05,13320.8831392501,18805.1617084188,17494.0563205336,18613.1499940727,41480.3686223251,0.448344892756415,decompMedia,3_193_1
